日付け,終値,始値,高値,安値,出来高(M),変化率(%)
2023-01-06,1.1381491272466129,1.151166736563355,1.130790808308648,1.1634266230181771,-0.2300783386816693,0
2023-01-10,1.1024698742911805,1.1215198108159967,1.1229549020040388,1.127487492163406,0.4093018907247019,0
2023-01-11,1.1282382236478816,1.1096610405170535,1.1072830893948202,1.1374705840675092,-0.450025137597461,1
2023-01-12,1.1421134886861055,1.1037316553675816,1.109242065970973,1.1294841105442266,-0.5149222308822077,1
2023-01-13,1.1381491272466129,1.1254727342489776,1.1131600191232771,1.1514469127332536,-0.5113257170917969,0
2023-01-16,1.1262560429281354,1.139307966264412,1.128831831732496,1.1514469127332536,-0.4308437307152697,0
2023-01-17,1.140131307966359,1.1314021193984496,1.1151189956994296,1.1434604392099708,-0.4978188097455872,1
2023-01-18,1.1540065730045832,1.1452373514138834,1.128831831732496,1.1454570575907914,-0.2377509014345458,1
2023-01-19,1.148060030845344,1.1373315045479215,1.1229549020040388,1.161430004637357,-0.4412336594431234,0
2023-01-20,1.1857214645205234,1.1570961217128273,1.1601754569509324,1.1793995700647428,-0.4591363058665018,1
2023-01-23,1.2095076331574783,1.176860738877733,1.1836831758647597,1.20136237225377,-0.4034303033794716,1
2023-01-24,1.2610443318708815,1.2104605880580723,1.2287396371162622,1.2333082663469,-0.2591701391196591,1
2023-01-25,1.265008693310374,1.2559192075373558,1.2385345199970237,1.279230489105775,-0.6013184843807435,1
2023-01-26,1.270955235469613,1.2756838247022615,1.2502883794539372,1.297200054533161,-0.5868525066904244,1
2023-01-27,1.2471690668326574,1.244060437238412,1.2287396371162622,1.255271068535927,-0.582296922555904,0
2023-01-30,1.2550977897116429,1.234178128655959,1.2248216839639572,1.2592643052975687,-0.5436144186768185,1
2023-01-31,1.2590621511511348,1.2756838247022615,1.2542063326062416,1.2852203442482368,-0.4682474741355426,1
2023-02-01,1.2531156089918964,1.259872130970337,1.242452473149328,1.279230489105775,-0.5020547037654045,0
2023-02-02,1.2214007174759562,1.2262722817899971,1.2071908947785872,1.2432913582510032,-0.4491459897820272,0
2023-02-03,1.2095076331574783,1.212437049774563,1.1895601055932166,1.2233251744427969,-0.251018041194728,0
2023-02-06,1.2253650789154489,1.212437049774563,1.195437035321673,1.2373015031085417,-0.4454695534629405,1
2023-02-07,1.2313116210746875,1.224295820073506,1.2071908947785872,1.251277831774286,-0.5345831729364535,1
2023-02-08,1.2432047053931652,1.212437049774563,1.2189447542355007,1.2432913582510032,-0.5329047998342619,1
2023-02-09,1.2194185367562096,1.2381310520889406,1.220903730811653,1.2412947398701828,-0.2660434765857776,0
2023-02-10,1.2194185367562096,1.1906959708931668,1.193478058745521,1.1953725171113077,-0.0481746634155567,0
2023-02-13,1.2332938017944337,1.2144135114910533,1.2071908947785872,1.239298121489362,-0.7312725160075885,1
2023-02-14,1.2451868861129112,1.2282487435064875,1.2248216839639572,1.255271068535927,-0.7144887849856713,1
2023-02-15,1.2531156089918964,1.2638250544033176,1.24441144972548,1.2772338707249546,-0.6783638020242112,1
2023-02-16,1.2570799704313886,1.2282487435064875,1.2306986136924143,1.255271068535927,-0.7148084751003744,1
2023-02-17,1.2550977897116429,1.2282487435064875,1.22678066054011,1.2532744501551063,-0.8277390081192748,0
2023-02-20,1.3224919341830157,1.267777977836299,1.291426887553135,1.29520343615234,-0.3853678118987416,1
2023-02-21,1.3165453920237766,1.317189520748563,1.3012217704338964,1.3391290405303946,-0.6328079606790074,0
2023-02-22,1.3046523077052992,1.3112601355990914,1.2875089344008306,1.319162856722188,-0.5329047998342619,0
2023-02-24,1.328438476342254,1.2914955184341856,1.2992627938577443,1.3231560934838291,-0.2626068078527184,1
2023-02-27,1.3165453920237766,1.3310247527639971,1.3031807470100485,1.3391290405303946,-0.6342465661951716,0
2023-02-28,1.302670126985553,1.303354288733129,1.291426887553135,1.329145948626291,-0.4190951189999277,0
2023-03-01,1.2848305005078364,1.2974249035836576,1.2777140515200691,1.3111763831989054,-0.6006791041513372,0
2023-03-02,1.2788839583485976,1.2835896715682231,1.2816320046723737,1.3031899096756228,-0.3021684595472375,0
2023-03-03,1.3343850185014932,1.2954484418671672,1.311016653314658,1.319162856722188,-0.0325098477951005,1
2023-03-06,1.328438476342254,1.3290482910475063,1.3051397235862012,1.3471155140536772,-0.5712676135986441,0
2023-03-07,1.3383493799409854,1.30533075044962,1.3247294893477242,1.3331391853879324,-0.224643606731715,1
2023-03-08,1.356189006418702,1.3389305996299594,1.3306064190761806,1.371074934623525,-0.5037330768675962,1
2023-03-09,1.3641177292976872,1.362648140227846,1.3541141379900083,1.3910411184317313,-0.4277267520969137,1
2023-03-10,1.332402837781747,1.3507893699289029,1.3266884659238762,1.3590952243386012,-0.0943698849901668,0
2023-03-13,1.3165453920237766,1.3349776761969785,1.311016653314658,1.329145948626291,-0.4219723300322563,0
2023-03-14,1.2887948619473288,1.3073072121661105,1.2816320046723737,1.2672507788208514,0.1107912461206024,0
2023-03-15,1.302670126985553,1.3073072121661105,1.297303817281592,1.3171662383413676,-0.2858642636973751,1
2023-03-16,1.3502424642594637,1.257895669253846,1.3227705127715714,1.287216962629058,0.1811230713553033,1
2023-03-17,1.3482602835397168,1.34090706134645,1.3266884659238762,1.3650850794810627,-0.2327957046566464,0
2023-03-20,1.3383493799409854,1.3428835230629403,1.3247294893477242,1.3610918427194216,-0.5410568977591931,0
2023-03-22,1.3799751750556577,1.3448599847794314,1.3717449271753783,1.371074934623525,0.0375022873248972,1
2023-03-23,1.3343850185014932,1.3488129082124125,1.3247294893477242,1.3610918427194216,-0.3723404397245868,0
2023-03-24,1.3205097534632697,1.3152130590320728,1.2992627938577443,1.3431222772920357,-0.5986011184057665,0
2023-03-27,1.3403315606607322,1.3310247527639971,1.318852559619267,1.3590952243386012,-0.619620743447501,1
2023-03-28,1.3423137413804782,1.3428835230629403,1.3227705127715714,1.363088461100242,-0.6526287477906048,1
2023-03-29,1.3819573557754037,1.3507893699289029,1.3462782316853992,1.3650850794810627,-0.0805432875292541,1
2023-03-30,1.324474114902762,1.3389305996299594,1.316893583043115,1.341125658911215,-0.5389789120136224,0
2023-03-31,1.3145632113040304,1.303354288733129,1.2992627938577443,1.3331391853879324,0.028471041584532,0
